	2810433D01Rik	AC149090.1	AU020206	Anxa3	Apoe	Atp6ap1	B2m	Bcl2a1b	Bcl2a1d	Bst2	C1qa	C1qb	C1qc	C3ar1	C4a	C4b	Ccl21c.1	Ccl3	Ccl6	Cd14	Cd180	Cd300c2	Cd52	Cd53	Cd63	Cd68	Cd74	Cd9	Cfh	Clec7a	Clu	Cox4i1	Cox6a1	Csf1r	Cst3	Cst7	Ctsa	Ctsb	Ctsd	Ctsh	Ctsl	Ctss	Ctsz	Cxcl5	Cyba	Dnm1	Erdr1	Fau	Fcer1g	Fcgr2b	Fcgr3	Fcrls	Fth1	Ftl1	Fzd5	Gfap	Gm10243	Gm10275	Gm11033	Gm13464	Gm14173	Gm14303	Gm15590	Gm15728	Gm20430	Gm20594	Gm20631	Gm26917	Gm28437	Gm42418	Gm42959	Gm43841	Gm6210	Gm6272	Gm7079	Gnas	Gpnmb	Gpr34	Grina	Grn	Gusb	H2-Aa	H2-Ab1	H2-D1	H2-Eb1	H2-K1	Hcrt	Hexa	Hexb	Hsh2d	Hvcn1	Ifi27l2a	Irf8	Itgax	Itgb5	Kif15	Lag3	Laptm5	Lars2	Lgals3bp	Lgmn	Lpl	Lrrc17	Ly86	Lyz1	Lyz2	Malat1	Mamdc2	Man2b1	Mpeg1	Npc2	Olfml3	Olfr912	Plek	Prdx6	Psap	Psmb8	Purb	Rnaset2a	Rpl12	Rpl28	Rpl32	Rpl37	Rpl37a	Rpl37rt	Rpl38	Rpl41	Rplp1	Rplp2	Rps10	Rps11	Rps12	Rps21	Rps23	S100a6	Serpina3n	Sez6	Slc11a1	Slc6a3	Spp1	Srgn	Syngr1	Tmem176a	Tmsb4x	Trem2	Trf	Ttr	Tyrobp	Vim	Vsir	Wfdc17	Zfp30	mt-Nd1	mt-Rnr1	mt-Rnr2
227	0.0	0.0	0.0	0.0	0.0	0.0	21.946390288209443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.772296569719643	30.49326145971086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.101575719696694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.480398859049675	87.53893654464035	0.0	0.0	48.933416873314144	0.0	0.0	15.62776255215221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.412035609357766	0.0	0.0	0.0	0.0	0.0	15.440556774488826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-17.012848516627127	0.0	0.0	0.0	11.501440909256102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.927560668619986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.836093398900417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.269418614295223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-19.39949171317234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.437020995240086	0.0	0.0	34.111646459346375	0.0	0.0	0.0	0.0	0.0	-27.685360795476218	-21.32394286396489
228	0.0	0.0	0.0	0.0	0.0	0.0	24.302057299809995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.646702029327596	28.93495873512937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.564000177011227	86.28258807721245	0.0	0.0	44.66901994954698	0.0	0.0	16.08517831789401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.16212374832468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.782665972000224	-14.284244349549862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.24873721638254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.361781412009767	0.0	0.0	0.0	0.0	0.0	0.0	14.836840262920775	0.0	0.0	0.0	0.0	0.0	0.0	18.37241264795285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.356596250287676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.45914209205666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.250778840375727	0.0	0.0	34.80606816313356	0.0	0.0	0.0	0.0	0.0	-23.79661560250066	-16.923710601774975
229	0.0	0.0	0.0	0.0	0.0	0.0	23.19154497334014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.11488721613349	27.874166197145957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.26748802166508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.60278081348557	85.7608593304731	0.0	0.0	47.89235328317999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.97436842028906	0.0	0.0	0.0	0.0	0.0	13.707645886779101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-17.717896958784742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-16.088898637125457	0.0	0.0	14.462688417507593	0.0	0.0	0.0	0.0	0.0	0.0	13.995453661543793	0.0	0.0	0.0	0.0	0.0	0.0	17.505821922082607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.5361615506385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-20.00980169700203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.636204539678474	0.0	0.0	32.29451992583409	0.0	0.0	0.0	0.0	0.0	-22.4716567390268	-14.695383716290088
230	0.0	0.0	0.0	0.0	0.0	0.0	21.057485632183205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.32276934934452	31.24686242320596	0.0	14.429029640258218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.48614169422659	0.0	0.0	40.78838587619413	0.0	0.0	12.905510383458028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.36950171636185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.264167429606388	-14.06840230751899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.367647939841497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-13.542437829710865	0.0	0.0	14.625420210115673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.992250475078503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0906088594736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-21.063540277723593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.20176274424657	0.0	0.0	39.67943247330873	0.0	0.0	0.0	0.0	0.0	-25.12986622602681	-14.044721247799696
231	0.0	0.0	0.0	0.0	0.0	0.0	26.53237910891908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.953042240101125	27.886984751002107	0.0	15.392482006866892	0.0	0.0	0.0	0.0	0.0	0.0	14.585672222006176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.276707171883622	83.8281278885456	0.0	0.0	45.75683964808473	0.0	0.0	15.717493865745908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.405962387088145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.667988578867577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-16.33001451919989	0.0	0.0	18.154030121276218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.774399836633597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.901786745887716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-19.634923088694286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.10317507236562	0.0	0.0	34.453353177929166	0.0	0.0	0.0	0.0	0.0	-26.684910003444617	-18.497089730271576
232	0.0	0.0	0.0	0.0	0.0	0.0	22.817344439331286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.102619982833268	29.66302416376848	0.0	15.744676677664078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.455259424852184	83.2624378602702	0.0	0.0	41.96761825176252	0.0	0.0	13.161219249222128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.6854010296792	0.0	0.0	0.0	0.0	0.0	13.802966107253834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.648759951565655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.31820311144433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.249999898997485	0.0	0.0	0.0	0.0	0.0	0.0	19.854116769431673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.574424435258283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.400772806965715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.69721685580115	0.0	0.0	36.11848743694238	0.0	0.0	0.0	0.0	0.0	-29.80028760701396	-18.159318726459166
233	0.0	0.0	0.0	0.0	0.0	0.0	22.60515330858528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.147641093232703	30.35997767009594	0.0	13.524859071043792	0.0	0.0	0.0	0.0	0.0	0.0	14.110529214416944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.79367272136705	0.0	0.0	47.41198203422294	0.0	0.0	16.852429940759613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.895059631597197	0.0	0.0	34.75675227722914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-17.391864660180882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.514194851672714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.616314567135111	0.0	0.0	0.0	0.0	0.0	0.0	18.71291029488883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.860865242416317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-21.17751657823429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.867328625776047	0.0	0.0	36.219059318991654	0.0	0.0	0.0	0.0	0.0	-26.17868563847771	-13.840790105748418
234	0.0	0.0	0.0	0.0	0.0	0.0	21.29854454267863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.197500549961948	29.63313748895429	0.0	14.301270169855618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.006683962867733	82.58423878687034	0.0	0.0	43.427644603875464	0.0	0.0	14.278650303690881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.50758376235488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.645728360247054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.07484575132068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-13.5822348766584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.15916420281259	0.0	0.0	0.0	0.0	0.0	0.0	18.761193615904176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.826578849301438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-20.657554914804056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.520914781084393	0.0	0.0	34.45752009653642	0.0	0.0	0.0	0.0	0.0	-27.840931031109108	-16.28467660222317
235	0.0	0.0	0.0	0.0	0.0	0.0	21.552267189368614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.485784934650933	34.061800445790745	0.0	14.007059564911792	0.0	0.0	0.0	0.0	0.0	0.0	16.302783214432715	0.0	10.202261770932894	0.0	0.0	0.0	0.0	0.0	0.0	11.875533277971291	84.63165882240664	0.0	0.0	47.14810262932125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.841720598199746	0.0	0.0	0.0	0.0	0.0	14.029263429750298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.228578491778062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.622540888185707	0.0	0.0	0.0	0.0	0.0	0.0	16.61975212468065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.66236402193288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.891257847548093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.763700386813923	0.0	0.0	33.39917081941563	0.0	0.0	0.0	0.0	0.0	-23.876939722968647	-16.556422626341902
236	0.0	0.0	0.0	0.0	0.0	0.0	25.452972826058822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.679128092746096	29.039361679497965	0.0	16.94427701644688	0.0	0.0	0.0	0.0	0.0	0.0	13.685675539575795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.257332864724265	86.38870999769509	0.0	0.0	46.3293440005973	0.0	0.0	14.004632206360977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.55500740591841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.320866719129665	0.0	0.0	0.0	12.628712862305369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.56930340316574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.605644682816795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.138195154946217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-21.06772641014496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.473023853625698	0.0	0.0	36.40521963170654	0.0	0.0	0.0	0.0	0.0	-24.801251586329194	-15.942295732277854
237	0.0	0.0	0.0	0.0	0.0	0.0	22.707065604588124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.487746772693162	28.120754335788718	0.0	13.264233734418662	0.0	0.0	0.0	0.0	0.0	0.0	15.629103398093143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.28841119472366	0.0	0.0	41.72647497686347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.254088050330296	0.0	0.0	0.0	0.0	0.0	13.337415555529601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.95689677755761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.032560119730238	0.0	0.0	14.125324542678186	0.0	0.0	0.0	0.0	0.0	0.0	16.097426281283113	0.0	0.0	0.0	0.0	0.0	0.0	19.941337456699987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.21700596550144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-23.83039877304197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.933987848216834	0.0	0.0	35.74989339284156	0.0	0.0	0.0	0.0	0.0	-25.211157083931628	-15.719412409137691
238	0.0	0.0	0.0	0.0	0.0	0.0	24.09022948763215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.051473794625217	31.267110229485496	0.0	15.223342400096051	0.0	0.0	0.0	0.0	0.0	0.0	16.134906507742308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.55658848264295	89.26057470589296	0.0	0.0	44.63264592286864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.93051225709322	0.0	0.0	0.0	0.0	0.0	17.385572473459735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-16.952166158791982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.12773963161722	0.0	0.0	14.306128314068495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.08687551596955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.926640366962275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.39376911955777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.762899470870597	0.0	0.0	37.623885506382045	0.0	0.0	0.0	0.0	0.0	-24.17435423538184	-19.20868401820687
239	0.0	0.0	0.0	0.0	0.0	0.0	23.63642671355949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.299228647221252	30.982200588088013	0.0	11.921053165878277	0.0	0.0	0.0	0.0	0.0	0.0	13.197612879224678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.188282408245518	86.42089326015072	0.0	0.0	48.29842538898478	0.0	0.0	14.476040954696446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.107010235217345	0.0	0.0	0.0	0.0	0.0	14.534175823270498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-17.82659399426157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.375648322914849	0.0	0.0	0.0	0.0	0.0	0.0	14.498170543358768	0.0	0.0	0.0	0.0	0.0	0.0	14.667106327263935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.23488027440007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.118227448901994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.05709891719334	0.0	0.0	0.0	0.0	0.0	-25.818144136929515	-16.050783660576258
240	0.0	0.0	0.0	0.0	0.0	0.0	25.366105594172602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.802568912496533	29.55844770479275	0.0	16.458682667341442	0.0	0.0	0.0	0.0	0.0	0.0	13.728932287067833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.461011201874136	86.51095450000494	0.0	0.0	46.81372089223483	0.0	0.0	16.82713741447476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.546602322064366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-20.701365738703867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.264853441330938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.429764038690797	0.0	0.0	0.0	0.0	0.0	0.0	19.89103582340745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.72614616859877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.99978770644294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.466282815280234	0.0	0.0	35.141837537690634	0.0	0.0	0.0	0.0	0.0	-21.787608660113104	-16.964747345221614
241	0.0	0.0	0.0	0.0	0.0	0.0	21.08705258628397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.132747816140583	28.415337799468258	0.0	15.442742568940352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.727751154154388	83.48471706477002	0.0	0.0	45.04087355973169	0.0	0.0	15.154712027082406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.670071473349466	0.0	0.0	0.0	0.0	0.0	13.590206069721386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.480859336782206	0.0	0.0	14.895070339034945	0.0	0.0	0.0	0.0	0.0	0.0	16.00059383848418	0.0	0.0	0.0	0.0	0.0	0.0	19.552136624254782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.486495998328074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-20.206510482113885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.195291514131146	0.0	0.0	34.28351469839103	0.0	0.0	0.0	0.0	0.0	-22.86455710911361	-14.8375665611455
242	0.0	0.0	0.0	0.0	0.0	0.0	22.989320167275533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.55331596821709	30.675375495760775	0.0	17.35324557636449	0.0	0.0	0.0	0.0	0.0	0.0	15.988727426928794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.86967193474136	89.31216054067802	0.0	0.0	45.879519320422304	0.0	0.0	14.432144327994125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.650681071639944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-16.034516565735444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.352199556116414	0.0	0.0	0.0	0.0	0.0	0.0	16.03629196637243	0.0	0.0	0.0	0.0	0.0	0.0	15.947651479738656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.417676179925063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-19.761274859145267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.646443980388284	0.0	0.0	31.783068827443213	0.0	0.0	0.0	0.0	0.0	-27.673252264007083	-18.99248004340463
243	0.0	0.0	0.0	0.0	0.0	0.0	24.47914655225955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.125233674666983	32.04350359322636	0.0	14.887581545308366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.498185882103186	88.16164561213294	0.0	0.0	44.27405833798286	0.0	0.0	15.398840296592647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.350316165399455	0.0	0.0	0.0	0.0	0.0	13.05781086633156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.337289247509382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.975582830971819	0.0	0.0	0.0	0.0	0.0	0.0	12.080350138045336	0.0	0.0	0.0	0.0	0.0	0.0	18.075505660005703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.91836169265632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-19.482483996012594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.177463682757896	0.0	0.0	37.568193626881666	0.0	0.0	0.0	0.0	0.0	-24.74359900043037	-17.892715935186306
244	0.0	0.0	0.0	0.0	0.0	0.0	23.255621018261863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.299924731385726	30.42804814580762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.691802425070254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.30463175253107	87.62963195109587	0.0	0.0	44.01241444117054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.5148826493842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.157637121393005	-13.89304601497566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-13.333920456208126	0.0	0.0	16.41219358369594	0.0	0.0	0.0	0.0	0.0	0.0	13.870793582130592	0.0	0.0	0.0	0.0	0.0	0.0	17.962298697271486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.488979171492545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-21.841802794140946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.085922753146063	0.0	0.0	36.816942601941435	0.0	0.0	0.0	0.0	0.0	-28.03601758721795	-13.281416628455897
